AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,50,24.2,0.262,0.24,,,40.54,84320,3.1,18.9,26.51,38.28,51.32,65.23,39300,55130,79610,106740,135670,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,12.8,0.401,0.35,,,32.37,67330,3.4,18.24,22.83,32.38,39.04,49.3,37940,47490,67350,81210,102540,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,490,4.3,2.743,0.58,,,28.05,58350,2.2,18.06,21.57,24.79,30.9,40.62,37560,44870,51560,64260,84480,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,90,16.9,0.499,0.42,,,46.82,97380,2.5,27.87,36.76,48.71,58.02,62.09,57970,76450,101320,120690,129150,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,40,7.5,0.229,0.42,,,45.85,95370,5.1,25.83,35.76,46.29,57.6,73.17,53730,74380,96270,119810,152190,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,40,33.4,0.197,0.47,,,44.15,91840,12.8,20.4,29.47,45.27,49.3,67.71,42420,61290,94150,102540,140840,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,150,5.6,0.867,0.39,,,37.74,78490,11.7,23.02,29.21,37.26,43.55,52.96,47870,60750,77500,90580,110160,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,100,22.6,0.549,0.61,,,43.46,90390,2.2,24.73,33.68,39.3,49.95,75.22,51440,70050,81750,103890,156460,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,470,5.2,2.667,0.26,,,48.81,101520,1.6,29.87,37.57,48.31,59.81,65.26,62140,78140,100490,124400,135730,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,100,16.5,0.555,0.42,,,36.2,75290,8.2,24.35,25.05,31.68,48.13,58.78,50650,52100,65880,100110,122270,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,30,14.5,0.174,0.29,,,36.93,76810,24.5,21.73,25.82,35.55,43.52,51.61,45200,53710,73930,90520,107340,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,500,4.1,2.798,0.99,,,49.92,103820,0.7,29.57,41.34,50.52,58.7,66.76,61500,85990,105070,122100,138860,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,80,7.8,0.475,0.44,,,38.63,80340,3.1,22.41,29.66,37.1,47.61,59.14,46600,61690,77170,99020,123010,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1970,2.8,9.861,0.29,,,34.3,71340,1.6,18.29,22.89,30.79,42.02,54.54,38050,47600,64030,87400,113440,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,160,23.1,0.79,0.23,,,41.66,86650,2.4,24.33,30.64,36.77,47.56,62.12,50610,63730,76480,98920,129210,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,40,16.9,0.178,0.16,,,40.63,84520,4.1,22.17,27.69,37.69,47.27,62.81,46110,57590,78400,98320,130650,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,150,12.9,0.775,0.68,,,28.11,58460,3.9,18.48,20.21,24.07,35,44.72,38440,42050,50070,72810,93010,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,550,5.9,2.747,0.58,,,23.59,49070,1.4,14.83,18.1,22.21,28.22,33.25,30840,37650,46210,58700,69150,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,40,15.4,0.219,0.19,,,46.36,96430,4.6,30.98,38.92,43.12,50.05,69.51,64430,80950,89680,104100,144580,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,30,9.9,0.151,0.28,,,34.94,72680,2.7,20.43,23.85,34.5,42.1,52.73,42490,49620,71770,87570,109690,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,320,3.8,1.596,0.72,,,36.71,76370,2.8,23.31,28.19,34.52,40.96,53.63,48490,58640,71800,85190,111540,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,30,15.3,0.165,0.18,,,38.11,79270,8.9,25.25,27.91,36.71,43.82,58.9,52520,58050,76360,91140,122510,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,320,5.6,1.619,0.16,,,45.67,95000,2.9,28.01,33.92,44.74,55.81,62.29,58260,70560,93060,116090,129570,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,50,25.6,0.235,0.18,,,37.66,78320,8.7,22.89,26.51,35.02,47.89,52.68,47600,55130,72840,99620,109580,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,40,14.7,0.192,0.32,,,32.62,67860,3.6,19.52,21.38,29.19,36.3,49.76,40600,44470,60710,75510,103510,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,40,22.5,0.209,0.32,,,24.71,51410,20.8,18.44,18.92,22.81,24.12,37.05,38350,39350,47450,50170,77070,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,110,10.5,0.572,0.2,,,34.8,72390,4.2,20.82,24.12,34.27,42.02,51.87,43310,50160,71280,87400,107880,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,OH,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,30,18.6,0.166,0.15,,,38.93,80960,7.3,23.34,28.19,40.99,46.25,55.72,48540,58640,85270,96200,115890,,
49700,"Yuba City, CA",4,CA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,650,3.8,13.224,0.39,,,46.62,96960,1.6,24.2,31.04,44.16,58.97,73.65,50340,64560,91840,122660,153200,,
49700,"Yuba City, CA",4,CA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,70,9.7,1.326,0.39,,,52.03,108230,1.7,34.98,44.81,51.14,58.97,63.99,72760,93190,106370,122660,133100,,
49700,"Yuba City, CA",4,CA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,140,6.8,2.914,0.62,,,33.74,70180,1.3,21.99,25.01,32.25,41.22,45.01,45750,52010,67080,85730,93620,,
49700,"Yuba City, CA",4,CA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,50,4.2,1.035,0.47,,,46.41,96530,1.6,31.01,37.65,45.44,55.24,64.91,64510,78320,94510,114900,135020,,
49700,"Yuba City, CA",4,CA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,120,10.6,2.468,0.24,,,64.5,134160,2.2,44.54,52.4,65.4,77.1,85.95,92650,109000,136020,160370,178780,,
49700,"Yuba City, CA",4,CA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,90,8.8,1.807,0.64,,,42.15,87680,4.4,24.2,28.59,40.68,47.87,61.3,50340,59470,84610,99570,127500,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,930,2.5,13.738,0.41,,,38.72,80530,1.2,19.58,25.41,36.16,47.62,60.45,40730,52850,75200,99060,125730,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,90,6.4,1.359,0.4,,,43.13,89720,1.6,27.82,34.46,39.63,49.07,60.45,57870,71680,82420,102070,125730,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,40,7.7,0.537,0.49,,,51.52,107170,10.1,34.71,41.66,47.41,61.21,75.71,72190,86650,98600,127330,157470,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,30,22.3,0.496,0.43,,,30.24,62900,8.1,18.77,27.46,30.85,36.22,37.49,39040,57110,64170,75330,77970,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,210,5.3,3.127,0.66,,,23.6,49100,3.1,15.34,18.68,23.09,27.89,30.79,31910,38860,48030,58010,64050,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,40,9.6,0.61,1.12,,,41.2,85690,2.3,23.18,30,43.04,56.98,60.31,48220,62400,89520,118510,125450,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,8.3,1.047,0.47,,,35.36,73550,1.5,24.12,30.53,31.97,38.69,50.78,50160,63500,66500,80470,105620,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,160,4.5,2.32,0.22,,,52.8,109820,2.1,32.86,38.36,49.57,59.95,73.89,68360,79800,103100,124690,153690,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,130,1.8,1.851,0.66,,,44.39,92320,0.6,28.75,32.32,42.02,51.42,73.49,59790,67230,87400,106950,152870,,
49740,"Yuma, AZ",4,AZ,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,50,36.5,0.674,0.95,,,28.38,59030,21.4,20.01,20.01,22.73,32.64,49.84,41630,41630,47280,67880,103670,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1230,4.7,19.087,0.56,,,36.3,75510,1.3,21.33,26.4,33.39,41.32,52.24,44360,54910,69440,85940,108660,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,290,4.6,4.559,1.33,,,37.52,78040,1.4,26.3,30.62,39.44,39.52,49,54690,63680,82040,82210,101920,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,40,6.8,0.659,0.58,,,29.19,60710,2,23.14,24.05,30.49,31.26,33.43,48130,50030,63420,65010,69520,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,320,8.7,5.006,1.06,,,26.38,54870,2,17.96,21,23.94,30.66,37.74,37350,43680,49790,63780,78500,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,50,16.4,0.806,0.69,,,48.05,99950,2.7,33.39,39.05,44.24,52.3,68.17,69440,81230,92010,108790,141800,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,110,6.3,1.758,0.8,,,37.97,78980,1.1,23.87,30.63,36.97,45.13,52.23,49640,63720,76910,93860,108630,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,50,10.9,0.797,0.89,,,34.75,72270,8.8,20.99,32.41,36.05,41.32,44.54,43660,67400,74980,85940,92650,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,120,10.8,1.82,0.18,,,53.67,111640,6.2,32.33,40.35,54.38,60.84,79.17,67240,83920,113120,126550,164670,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,50,6.7,0.817,0.29,,,36.11,75120,2.8,20.9,29.43,35.32,44.51,52.24,43470,61210,73470,92580,108660,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,**,**,**,**,,,33.75,70200,2.9,25.42,30.18,30.18,36.74,51.34,52870,62760,62760,76420,106790,,
70750,"Bangor, ME",4,ME,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,40,10.4,0.608,0.56,,,43.62,90720,10,30.66,32.92,40,51.62,63.77,63770,68470,83210,107370,132630,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1210,4.9,12.095,0.36,,,52.11,108380,1.7,26.31,35.37,48.11,62.05,79.57,54720,73570,100080,129060,165500,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,90,4.9,0.922,0.27,,,81.27,169040,7.6,23.65,33.84,48.11,62.35,98.73,49180,70390,100080,129700,205350,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,30,7.4,0.322,0.29,,,51.63,107380,2.5,40.6,41.21,46.2,59.12,76.43,84450,85720,96090,122970,158970,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,8,0.548,0.48,,,42.3,87990,3.8,22.98,29.63,41.65,49.77,66.97,47790,61630,86630,103530,139300,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,170,8.1,1.651,0.35,,,31.86,66280,2.1,19.8,25.42,30.7,37.7,43.36,41170,52880,63860,78410,90200,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,40,13.9,0.417,0.35,,,59.49,123740,8.2,31.33,38.61,48.7,81.08,93.03,65170,80300,101290,168640,193500,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,100,10.4,1.005,0.46,,,44.37,92300,3.9,28.51,30.84,42.79,52.3,63.66,59300,64150,89010,108790,132410,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,400,9.9,3.965,0.38,,,58.78,122270,2.8,39.64,48.13,60.87,68.11,79.71,82440,100120,126610,141660,165790,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,40,18.1,0.445,0.74,,,37.71,78440,14.2,22.01,22.01,31.51,52.98,65.93,45780,45780,65530,110190,137140,,
70900,"Barnstable Town, MA",4,MA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,120,3.8,1.234,0.44,,,50.22,104460,2.6,30.42,39.56,47.6,59.16,73.21,63270,82270,99010,123040,152280,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,135890,1.7,50.258,1.49,,,58.11,120860,0.8,30.8,40.46,54.08,69.2,85.09,64070,84160,112480,143940,176980,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,10160,4.2,3.756,1.1,,,57.55,119700,4.3,34.97,40.98,51.06,65.92,82.61,72740,85240,106210,137110,171830,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,3420,12.2,1.266,1.14,,,59.72,124230,5.6,32.21,42.88,55.74,74.61,85.31,67000,89190,115940,155190,177450,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,1560,22.2,0.578,2.53,,,74.14,154210,3.5,62.37,66,67.26,86.84,86.84,129730,137280,139900,180620,180620,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,2100,7.3,0.778,0.68,,,42.93,89300,2.3,23.44,30.39,40.02,52.25,64.11,48750,63200,83230,108680,133360,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,15080,4,5.578,1.18,,,35.38,73580,1.7,22.45,27.65,32.87,40.19,51.12,46690,57510,68370,83580,106320,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,5160,9.1,1.909,1.62,,,79.64,165660,6.9,47.72,61.2,80,95.41,#,99260,127290,166400,198450,#,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,1990,5.3,0.735,1.35,,,55.21,114830,1.7,30.06,39.56,53.58,67.41,81.12,62530,82270,111450,140220,168720,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,1320,10.4,0.489,1.16,,,70.41,146450,2.7,42.54,58.29,68,82.72,96.98,88480,121240,141440,172060,201710,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,6500,3.8,2.403,1.09,,,52.37,108920,1.2,31.45,40.41,50.74,62.95,70.46,65410,84060,105530,130930,146550,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,4220,14.4,1.562,1.74,,,55.26,114940,2,38.82,47.23,52.69,62.27,74.52,80750,98240,109590,129510,154990,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,55590,2.5,20.56,1.98,,,65.16,135530,0.9,39.91,50.23,64.2,80.42,86.78,83020,104480,133540,167270,180490,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,5220,5.7,1.931,1.45,,,54.62,113610,2.2,35,46.69,53.75,62.85,75.32,72800,97110,111800,130730,156660,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,1350,7.6,0.5,0.83,,,45.83,95320,3.1,25,33.78,45.3,55.53,67.29,51990,70260,94220,115500,139950,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,2190,11.6,0.809,1.23,,,51.19,106470,2.9,28.51,36.43,48.55,62.42,78.02,59300,75780,100990,129840,162280,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,**,**,**,**,,,56.06,116610,4,26.42,39.03,51.76,67.53,85.79,54960,81180,107660,140470,178440,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,580,8.8,0.214,1.27,,,69.26,144050,3.3,39.82,49.03,63.95,80.58,101.36,82820,101980,133020,167600,210820,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,2700,8.9,0.999,1.41,,,42.76,88930,2.7,26.6,30.25,39.08,49.76,65.84,55320,62920,81280,103500,136950,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,2320,12.6,0.86,4.13,,,54.05,112430,5.3,38.46,38.46,51.89,61.72,76.32,80000,80000,107940,128380,158740,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,**,**,**,**,,,58.28,121230,4.6,35.41,39.96,51.28,66.83,84.95,73650,83120,106670,139000,176700,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,MA,0,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,150,25.3,0.054,2.07,,,39.39,81920,4,39.06,40.14,40.14,40.14,40.14,81230,83480,83480,83480,83480,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,11760,2.4,29.902,0.88,,,54.33,113010,1.4,27.14,37.4,50.24,65.74,83.71,56460,77780,104500,136730,174110,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,1470,5.2,3.733,1.09,,,55.89,116250,1.8,35.2,40.47,53.01,64.79,81.2,73210,84190,110250,134770,168890,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,200,12.1,0.497,0.45,,,66.39,138080,2.2,40.68,50.95,63.96,77.24,96.28,84610,105970,133030,160660,200260,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,90,28,0.239,0.21,,,46.61,96940,1.8,31.5,40.36,47.79,48.8,59.32,65520,83950,99400,101510,123380,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,2380,6.4,6.052,1.28,,,33.26,69180,2.3,20.93,24.85,30.89,38.92,47.81,43520,51700,64240,80950,99440,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,270,9.8,0.69,0.59,,,64.51,134180,2,46.1,51.19,63.33,76.68,80.59,95890,106480,131720,159480,167620,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,230,16.8,0.597,1.1,,,63.94,132990,7.2,31.05,44.8,62.5,75.16,100.96,64580,93180,130000,156320,210000,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,150,21.4,0.378,0.9,,,64.52,134210,7.2,29.56,51.87,67.2,78.51,86.22,61480,107880,139770,163290,179340,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,CT,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,560,10.2,1.413,0.64,,,55.92,116320,1.8,35.37,46.25,56.82,63.54,75.8,73570,96200,118190,132150,157670,,
